ID,MODEL,ATTRIBUTES,SCORE
409,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'brand_code')",0.766107475149503
492,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.766049772215309
444,GradientBoostingRegressor(),"('horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.764875935934642
440,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'cluster', 'cylinders', 'brand_code')",0.764641416960284
121,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'model year')",0.764592022515854
394,GradientBoostingRegressor(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'brand_code')",0.764387916383696
326,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'cluster', 'origin')",0.764139639974312
474,GradientBoostingRegressor(),"('displayments', 'horsepower', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.764135655085402
382,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'origin')",0.763766714024655
457,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders')",0.763347696360241
450,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.76328396383483
454,GradientBoostingRegressor(),"('weight', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.763113981206355
184,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'brand_code')",0.762927474528651
491,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.762846927230597
385,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'model year', 'origin', 'cylinders')",0.762751155755781
393,GradientBoostingRegressor(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'cylinders')",0.762731357758161
295,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'origin', 'brand_code')",0.762692202429096
498,GradientBoostingRegressor(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.762356186707012
126,GradientBoostingRegressor(),"('displayments', 'horsepower', 'acceleration', 'model year')",0.762064293040788
480,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.762037685922859
319,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'brand_code')",0.761360583527
410,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'origin', 'cylinders')",0.760380868694549
432,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'origin', 'brand_code')",0.760318718484524
317,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'origin')",0.760155514276983
149,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'brand_code')",0.759985685489403
494,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.759891763150812
282,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'origin')",0.759638050821167
466,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'origin', 'cylinders')",0.759107106076923
458,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'brand_code')",0.758788382057549
141,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year')",0.758724287912641
157,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'origin')",0.758659212113932
362,GradientBoostingRegressor(),"('weight', 'model year', 'cluster', 'origin', 'brand_code')",0.75838678956462
486,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.758348229961161
301,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin')",0.758293337877117
296,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cylinders', 'brand_code')",0.757414622380028
353,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'cluster', 'brand_code')",0.757396051106407
182,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'origin')",0.757291707107963
253,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'model year', 'cylinders')",0.757248678670316
418,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster', 'origin', 'brand_code')",0.757230627391011
438,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'cluster', 'origin', 'cylinders')",0.757082104042643
147,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'origin')",0.756855136271591
484,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.756371074420075
487,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.755245582763377
225,GradientBoostingRegressor(),"('weight', 'model year', 'origin', 'brand_code')",0.754936198217998
407,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'origin')",0.754866540163201
477,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.75479581041724
383,GradientBoostingRegressor(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'cylinders')",0.754155788127965
294,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'origin', 'cylinders')",0.753782332049423
397,GradientBoostingRegressor(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cylinders', 'brand_code')",0.753765472639264
363,GradientBoostingRegressor(),"('weight', 'model year', 'cluster', 'cylinders', 'brand_code')",0.753743584495657
273,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster', 'brand_code')",0.752562807280976
305,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'origin', 'brand_code')",0.752491108532694
283,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'cylinders')",0.752312080761775
316,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster')",0.752249363245882
420,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'origin', 'cylinders', 'brand_code')",0.752197598065528
451,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.751628066839913
263,GradientBoostingRegressor(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cylinders')",0.751614040980211
271,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin')",0.751443407835978
423,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.751391298688384
291,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster', 'origin')",0.751358600830111
223,GradientBoostingRegressor(),"('weight', 'model year', 'cluster', 'brand_code')",0.751017130127304
482,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.750729009703707
293,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster', 'brand_code')",0.750693179592256
91,GradientBoostingRegressor(),"('weight', 'model year', 'origin')",0.750620296736966
404,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster', 'cylinders', 'brand_code')",0.750380644533822
355,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'origin', 'brand_code')",0.749796518632739
181,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'cluster')",0.749719393972219
441,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'origin', 'cylinders', 'brand_code')",0.749119019106972
403,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin', 'brand_code')",0.748643035387537
329,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'origin', 'cylinders')",0.748269460120411
331,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'cylinders', 'brand_code')",0.748101226394665
431,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'origin', 'cylinders')",0.747968746751042
44,GradientBoostingRegressor(),"('displayments', 'weight', 'model year')",0.747967258821175
131,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster')",0.74784277735476
221,GradientBoostingRegressor(),"('weight', 'model year', 'cluster', 'origin')",0.74742426533439
408,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders')",0.747366270518253
364,GradientBoostingRegressor(),"('weight', 'model year', 'origin', 'cylinders', 'brand_code')",0.746886007589228
419,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster', 'cylinders', 'brand_code')",0.746881409232969
417,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster', 'origin', 'cylinders')",0.746508277260705
148,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cylinders')",0.745973558606163
490,GradientBoostingRegressor(),"('horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.745549589539173
281,GradientBoostingRegressor(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster')",0.745342814307769
422,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.745135603653409
402,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin', 'cylinders')",0.745111388628377
132,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'origin')",0.744571950107572
336,GradientBoostingRegressor(),"('horsepower', 'acceleration', 'model year', 'cluster', 'origin')",0.744474119710358
452,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.74445598753453
304,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'origin', 'cylinders')",0.74333001939481
433,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'cylinders', 'brand_code')",0.74294170192602
449,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.742886030662252
65,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year')",0.742641216343063
159,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'brand_code')",0.74260909793727
146,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster')",0.741572469354037
327,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'cluster', 'cylinders')",0.741351513629747
448,GradientBoostingRegressor(),"('horsepower', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.741292772338515
429,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders')",0.741137976336017
476,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.741134043128487
134,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'brand_code')",0.741001260907998
292,GradientBoostingRegressor(),"('displayments', 'weight', 'model year', 'cluster', 'cylinders')",0.74045888567875
303,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster', 'brand_code')",0.740040435806736
275,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'origin', 'brand_code')",0.739910285610568
156,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster')",0.739889885324509
49,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year')",0.739516926681722
424,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.7382964338412
274,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'origin', 'cylinders')",0.738015181913775
176,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year')",0.737775762180486
347,GradientBoostingRegressor(),"('horsepower', 'model year', 'cluster', 'origin', 'brand_code')",0.73758519653261
306,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cylinders', 'brand_code')",0.737548214997657
483,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.737269971862742
425,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.736761702146968
302,GradientBoostingRegressor(),"('displayments', 'acceleration', 'model year', 'cluster', 'cylinders')",0.73614389302082
338,GradientBoostingRegressor(),"('horsepower', 'acceleration', 'model year', 'cluster', 'brand_code')",0.735392777553655
276,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cylinders', 'brand_code')",0.734482224963532
38,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year')",0.733323674649942
272,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'cluster', 'cylinders')",0.733254820954081
351,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'cluster', 'origin')",0.733038886222245
361,GradientBoostingRegressor(),"('weight', 'model year', 'cluster', 'origin', 'cylinders')",0.7328062381692
405,GradientBoostingRegressor(),"('displayments', 'horsepower', 'model year', 'origin', 'cylinders', 'brand_code')",0.730523491101509
93,GradientBoostingRegressor(),"('weight', 'model year', 'brand_code')",0.730275549237789
183,GradientBoostingRegressor(),"('horsepower', 'weight', 'model year', 'cylinders')",0.730159441477446
340,GradientBoostingRegressor(),"('horsepower', 'acceleration', 'model year', 'origin', 'brand_code')",0.730157648454593
212,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'origin')",0.728515343123324
354,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'origin', 'cylinders')",0.728138844720434
203,GradientBoostingRegressor(),"('horsepower', 'model year', 'cluster', 'brand_code')",0.726801691353383
214,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'brand_code')",0.726436562167255
445,GradientBoostingRegressor(),"('horsepower', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.726070013934147
318,GradientBoostingRegressor(),"('horsepower', 'weight', 'acceleration', 'model year', 'cylinders')",0.725838938589024
356,GradientBoostingRegressor(),"('weight', 'acceleration', 'model year', 'cylinders', 'brand_code')",0.725391025187554
